ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ef25-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ef25-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_ratio,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ef25-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_q124,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ef25-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-bellman_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ef25-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-bellman_ratio
405304.66,23.7,10.36,256380.25,14.99
405156.18,23.71,10.36,256621.77,15.02
405007.71,23.71,10.37,256602.54,15.02
405073.22,23.73,10.38,256194.05,15.01
404904.23,23.73,10.39,256023.6,15.0
404755.76,23.74,10.39,255847.8,15.0
404692.96,23.75,10.4,256613.44,15.06
404692.96,23.75,10.4,256613.44,15.06
404664.78,23.76,10.41,256565.44,15.06
404516.31,23.76,10.42,256689.08,15.08
404801.67,23.79,10.44,256592.04,15.08
404653.2,23.79,10.45,256525.26,15.08
404254.68,23.77,10.43,256104.42,15.06
404106.21,23.78,10.44,256040.66,15.07
403957.74,23.79,10.44,256765.6,15.12
403825.31,23.79,10.45,256171.26,15.09
403575.13,23.79,10.45,255838.59,15.08
403277.66,23.78,10.43,255533.81,15.07
403083.77,23.77,10.43,255800.96,15.09
403192.23,23.79,10.45,255209.61,15.06
402984.3,23.79,10.45,255181.92,15.06
402956.12,23.8,10.46,255207.49,15.07
402807.65,23.81,10.46,255098.49,15.08
402213.76,23.83,10.49,254995.24,15.11
402392.16,23.85,10.5,255390.1,15.14
402432.4,23.86,10.52,255416.19,15.14
402592.92,23.88,10.54,255454.01,15.15
402386.05,23.87,10.53,255309.82,15.15
402386.05,23.87,10.53,255306.69,15.15
402098.35,23.86,10.52,255007.49,15.13
401949.88,23.87,10.52,254919.82,15.14
402128.28,23.89,10.54,254835.2,15.14
402413.64,23.91,10.57,255023.59,15.15
402265.17,23.92,10.57,254981.58,15.16
402265.17,23.92,10.57,254981.58,15.16
402305.4,23.93,10.59,254805.73,15.16
401831.81,23.96,10.62,254793.48,15.19
401683.34,23.96,10.62,254856.45,15.2
401534.86,23.97,10.63,255896.02,15.28
401534.86,23.97,10.63,255896.02,15.28
401161.03,23.95,10.61,255458.98,15.25
401012.56,23.96,10.62,255371.08,15.26
400864.09,23.96,10.62,255283.58,15.26
400715.62,23.97,10.63,255396.0,15.28
400421.34,23.96,10.61,255146.67,15.27
400272.87,23.96,10.62,255004.12,15.27
399205.4,24.01,10.67,254786.34,15.33
399205.4,24.01,10.67,254786.34,15.33
399177.22,24.03,10.68,254803.92,15.34
399462.58,24.05,10.71,254703.65,15.34
399314.11,24.06,10.71,254797.25,15.35
399165.64,24.06,10.72,254687.71,15.35
399017.17,24.07,10.72,254631.69,15.36
398868.69,24.07,10.73,254802.16,15.38
398720.22,24.08,10.73,254713.04,15.38
398571.75,24.08,10.74,255012.68,15.41
398924.15,24.11,10.77,254993.52,15.41
399102.55,24.13,10.79,254896.55,15.41
398761.97,24.12,10.78,255061.07,15.43
398613.5,24.12,10.78,254975.93,15.43
398613.5,24.12,10.78,254975.93,15.43
398465.03,24.13,10.79,254873.66,15.43
398168.16,24.12,10.77,255446.21,15.47
398019.69,24.12,10.78,255095.41,15.46
398019.69,24.12,10.78,255095.41,15.46
398019.69,24.12,10.78,255095.41,15.46
397645.86,24.11,10.76,254721.34,15.44
397952.45,24.13,10.79,254582.8,15.44
398358.1,24.16,10.82,254606.14,15.44
398209.63,24.17,10.83,254483.77,15.45
397142.15,24.22,10.88,254265.99,15.51
396993.68,24.23,10.88,254503.24,15.53
396845.21,24.23,10.89,254486.58,15.54
396728.58,24.24,10.9,254367.14,15.54
397027.28,24.27,10.93,254370.47,15.55
397027.28,24.27,10.93,254370.47,15.55
396868.19,24.27,10.93,254902.91,15.59
396897.81,24.29,10.94,254903.54,15.6
396749.34,24.29,10.95,254777.91,15.6
396600.87,24.3,10.96,254904.27,15.62
396452.4,24.31,10.96,254814.43,15.62
396303.92,24.31,10.97,254742.41,15.63
396176.68,24.32,10.97,254855.77,15.64
395802.85,24.3,10.96,254478.56,15.63
396101.54,24.33,10.99,254481.89,15.63
395953.07,24.34,10.99,254376.17,15.63
395804.6,24.34,11.0,254341.23,15.64
395656.13,24.35,11.0,254422.3,15.66
395656.13,24.35,11.0,254422.3,15.66
395605.62,24.35,11.01,256347.45,15.78
395457.15,24.36,11.01,256245.25,15.78
394389.67,24.41,11.07,256027.47,15.85
394241.2,24.42,11.07,256524.44,15.89
393173.73,24.47,11.13,256306.67,15.95
393161.14,24.48,11.14,255656.86,15.92
393457.12,24.51,11.17,255870.38,15.94
393356.13,24.52,11.17,255912.06,15.95
393460.55,24.54,11.19,256589.24,16.0
393559.9,24.55,11.21,256613.5,16.01
393531.72,24.57,11.22,256639.07,16.02
393571.96,24.58,11.24,256563.64,16.02
393423.48,24.59,11.24,256473.76,16.03
393244.67,24.58,11.24,256268.98,16.02
393096.2,24.59,11.24,256373.31,16.03
393540.65,24.62,11.27,256499.89,16.04
393540.65,24.62,11.27,256499.89,16.04
393392.18,24.62,11.28,256291.91,16.04
393243.71,24.63,11.29,256860.3,16.09
393095.24,24.64,11.29,256952.39,16.1
393067.06,24.65,11.31,256915.73,16.11
392652.91,24.63,11.29,256521.79,16.09
392504.44,24.64,11.3,256430.89,16.1
392355.97,24.64,11.3,256641.94,16.12
392625.2,24.67,11.33,256463.59,16.11
392476.73,24.68,11.33,256392.55,16.12
392762.09,24.7,11.36,256905.07,16.16
392762.09,24.7,11.36,256954.44,16.16
392613.62,24.71,11.36,256797.73,16.16
392845.72,24.73,11.39,257651.94,16.22
392669.07,24.75,11.41,257734.22,16.25
392520.6,24.76,11.41,257537.01,16.24
392121.8,24.74,11.4,257145.51,16.22
391973.33,24.75,11.4,257161.66,16.24
391824.86,24.75,11.41,257091.01,16.24
391676.39,24.76,11.42,257283.93,16.26
391854.79,24.78,11.44,257284.65,16.27
391706.32,24.79,11.44,257345.16,16.28
391342.48,24.77,11.43,256856.49,16.26
391748.14,24.8,11.46,256879.84,16.26
391599.67,24.81,11.47,256788.88,16.27
391639.9,24.83,11.48,256724.73,16.27
391639.9,24.83,11.48,256724.73,16.27
391266.07,24.81,11.47,256932.13,16.29
391117.6,24.82,11.47,256864.46,16.3
390969.13,24.82,11.48,256687.59,16.3
390820.65,24.83,11.48,257159.9,16.34
390682.8,24.83,11.49,256716.58,16.32
390523.71,24.84,11.5,256887.01,16.34
390523.71,24.84,11.5,256887.01,16.34
390523.71,24.84,11.5,256865.12,16.34
390523.71,24.84,11.5,256865.12,16.34
390495.53,24.85,11.51,256840.49,16.35
390347.06,24.86,11.52,256741.74,16.35
390059.36,24.85,11.5,256554.25,16.34
390099.59,24.86,11.52,256686.62,16.36
390139.83,24.88,11.54,256605.52,16.36
390180.06,24.89,11.55,256551.04,16.37
390358.46,24.92,11.57,256503.77,16.37
390209.99,24.92,11.58,257361.21,16.44
390209.99,24.92,11.58,257361.21,16.44
390495.35,24.95,11.6,257697.99,16.46
390467.17,24.96,11.62,257705.53,16.47
390318.7,24.97,11.62,257611.77,16.48
390170.23,24.97,11.63,257689.0,16.49
390021.76,24.98,11.64,257605.93,16.5
390021.76,24.98,11.64,257605.93,16.5
390061.99,25.0,11.65,257557.67,16.51
389913.52,25.0,11.66,257513.15,16.51
389539.69,24.99,11.64,257095.39,16.49
389539.69,24.99,11.64,257118.47,16.49
389539.69,24.99,11.64,257102.36,16.49
389249.11,24.97,11.63,256806.61,16.48
389100.64,24.98,11.64,257113.13,16.51
388952.17,24.99,11.64,256943.99,16.51
388923.99,25.0,11.66,256958.95,16.52
388775.52,25.01,11.66,256857.77,16.52
388775.52,25.01,11.66,256876.07,16.52
388627.05,25.01,11.67,256953.29,16.54
388627.05,25.01,11.67,256975.09,16.54
388478.58,25.02,11.68,256880.97,16.54
388755.75,25.05,11.7,256912.17,16.55
388607.28,25.05,11.71,256832.89,16.56
388607.28,25.05,11.71,256811.1,16.56
388458.81,25.06,11.72,256767.37,16.56
388499.04,25.07,11.73,257355.48,16.61
388470.87,25.09,11.75,257363.01,16.62
388511.1,25.1,11.76,257291.43,16.63
388362.63,25.11,11.77,257215.74,16.63
388214.16,25.12,11.77,257265.08,16.65
388065.68,25.12,11.78,257188.24,16.65
387768.81,25.11,11.77,256915.74,16.64
387620.34,25.12,11.77,257075.58,16.66
387254.7,25.1,11.76,256688.71,16.64
387106.23,25.11,11.76,256623.46,16.64
387106.23,25.11,11.76,256646.98,16.65
386957.76,25.11,11.77,256687.41,16.66
386957.76,25.11,11.77,256687.5,16.66
387363.41,25.15,11.81,256710.84,16.67
387214.94,25.16,11.81,256619.88,16.67
387214.94,25.16,11.81,256603.33,16.67
387214.94,25.16,11.81,256603.33,16.67
387255.17,25.17,11.83,256539.18,16.67
387433.57,25.19,11.85,256724.86,16.69
387285.1,25.2,11.86,256674.96,16.7
387136.63,25.21,11.86,256523.74,16.7
387136.63,25.21,11.86,256542.13,16.7
386988.16,25.21,11.87,256578.54,16.72
386624.94,25.2,11.85,257201.98,16.76
386654.56,25.21,11.87,257225.29,16.77
387060.21,25.25,11.9,257248.63,16.78
387238.61,25.27,11.93,257123.04,16.78
387090.14,25.28,11.93,257266.62,16.8
387090.14,25.28,11.93,257266.62,16.8
387130.37,25.29,11.95,257185.59,16.8
386833.5,25.28,11.93,257023.91,16.8
386833.5,25.28,11.93,257069.1,16.8
386685.03,25.28,11.94,257008.84,16.81
386536.56,25.29,11.95,256961.6,16.81
386216.56,25.28,11.93,256641.6,16.8
385842.73,25.26,11.92,257330.0,16.85
385737.09,25.27,11.93,257188.81,16.85
385737.09,25.27,11.93,257188.81,16.85
385737.09,25.27,11.93,257188.81,16.85
385545.79,25.27,11.93,257152.63,16.86
384478.31,25.34,11.99,256934.86,16.93
384450.13,25.35,12.01,256921.58,16.94
384735.49,25.38,12.03,256815.27,16.94
384587.02,25.38,12.04,257007.49,16.96
384438.55,25.39,12.05,256913.57,16.97
384290.08,25.4,12.05,256796.97,16.97
384083.21,25.39,12.05,256551.94,16.96
383955.97,25.4,12.05,257506.34,17.03
383729.28,25.4,12.06,256662.81,16.99
383701.1,25.41,12.07,256646.91,17.0
383404.23,25.4,12.06,256343.39,16.98
383295.53,25.39,12.05,256235.09,16.98
383147.06,25.4,12.06,256135.87,16.98
383085.57,25.41,12.07,255939.68,16.98
383085.57,25.41,12.07,255939.68,16.98
383147.41,25.43,12.08,255067.95,16.93
382998.94,25.44,12.09,255413.71,16.96
382833.62,25.44,12.1,255858.96,17.0
382685.15,25.45,12.1,255500.77,16.99
382568.52,25.46,12.11,255608.33,17.01
382540.34,25.47,12.13,255602.47,17.02
382346.27,25.46,12.12,255413.25,17.01
382197.8,25.47,12.13,255301.59,17.01
382029.68,25.46,12.12,255177.94,17.01
382315.04,25.49,12.15,255308.49,17.02
382156.34,25.48,12.14,255149.79,17.01
382007.87,25.49,12.15,255056.4,17.02
381897.87,25.48,12.14,254946.4,17.01
381749.4,25.49,12.15,254874.2,17.02
381600.93,25.5,12.15,255074.37,17.04
380533.45,25.56,12.22,254856.59,17.12
380384.98,25.57,12.23,254693.16,17.12
380162.64,25.56,12.22,254468.99,17.11
380162.64,25.56,12.22,254423.8,17.11
380202.87,25.58,12.23,254825.16,17.14
380174.7,25.59,12.25,254809.26,17.15
380026.23,25.6,12.26,254710.03,17.16
379877.75,25.61,12.26,254922.69,17.18
379503.92,25.59,12.25,254675.38,17.17
379355.45,25.6,12.25,254511.15,17.17
379355.45,25.6,12.25,254489.35,17.17
379355.45,25.6,12.25,254489.35,17.17
379206.98,25.6,12.26,254383.51,17.18
379247.21,25.62,12.28,254583.81,17.2
379098.74,25.63,12.28,254557.27,17.21
378031.27,25.69,12.35,254349.54,17.29
377882.8,25.7,12.36,254317.95,17.3
377882.8,25.7,12.36,254317.95,17.3
377795.48,25.71,12.37,255074.08,17.36
378248.65,25.75,12.4,254711.53,17.34
378654.31,25.78,12.44,254734.87,17.35
378464.93,25.79,12.45,254852.28,17.37
378316.45,25.8,12.45,254736.2,17.37
378167.98,25.8,12.46,254844.48,17.39
378346.38,25.83,12.48,254758.92,17.39
378197.91,25.83,12.49,254669.5,17.4
378049.44,25.84,12.5,255393.48,17.46
377911.58,25.85,12.51,255121.43,17.45
377707.85,25.84,12.5,254862.66,17.44
377737.47,25.86,12.52,255124.68,17.46
377898.0,25.88,12.54,255162.49,17.48
377749.52,25.89,12.55,255048.9,17.48
377789.76,25.91,12.57,254987.8,17.49
377829.99,25.93,12.58,255084.01,17.5
377559.1,25.91,12.57,255012.4,17.5
377160.59,25.89,12.55,254591.73,17.48
377160.59,25.89,12.55,254615.21,17.48
377012.11,25.9,12.56,254531.63,17.49
376863.64,25.91,12.57,254476.74,17.5
376715.17,25.92,12.57,255118.45,17.55
376715.17,25.92,12.57,255169.43,17.55
376566.7,25.92,12.58,255000.02,17.56
376865.39,25.96,12.61,255003.35,17.56
376865.39,25.96,12.61,254994.19,17.56
376568.52,25.94,12.6,254878.79,17.56
376746.92,25.97,12.62,255051.58,17.58
376598.45,25.97,12.63,254936.85,17.58
376638.68,25.99,12.65,254844.82,17.59
376924.04,26.02,12.68,254834.73,17.59
376550.21,26.0,12.66,255651.16,17.65
376422.97,26.01,12.67,255649.48,17.67
376394.79,26.03,12.68,255648.19,17.68
376394.79,26.03,12.68,255631.68,17.68
376456.63,26.05,12.7,255184.05,17.66
376291.05,26.05,12.71,255575.28,17.69
376291.05,26.05,12.71,255593.67,17.7
375223.57,26.12,12.78,255375.89,17.78
374629.69,26.15,12.81,255318.36,17.82
374343.36,26.17,12.83,255293.78,17.85
374626.29,26.2,12.86,255624.93,17.88
374924.98,26.23,12.89,255628.26,17.89
374776.51,26.24,12.9,255522.54,17.89
374628.04,26.25,12.9,255644.64,17.91
374479.57,26.26,12.91,255578.92,17.92
374331.1,26.26,12.92,255479.75,17.93
374182.63,26.27,12.93,255442.49,17.93
374222.86,26.29,12.95,256001.13,17.98
373860.84,26.27,12.93,255615.6,17.96
373712.37,26.28,12.94,255473.67,17.97
373712.37,26.28,12.94,255473.67,17.97
373712.37,26.28,12.94,255473.67,17.97
373872.9,26.31,12.96,255511.48,17.98
373872.9,26.31,12.96,255511.48,17.98
373872.9,26.31,12.96,255511.48,17.98
373724.43,26.32,12.97,255409.62,17.98
373764.66,26.33,12.99,255336.79,17.99
373804.89,26.35,13.01,255430.65,18.01
373656.42,26.36,13.02,255350.37,18.01
373941.78,26.39,13.04,255303.52,18.02
373793.31,26.4,13.05,256044.43,18.08
373793.31,26.4,13.05,256044.43,18.08
373429.48,26.38,13.04,255436.86,18.04
373281.01,26.39,13.04,255891.49,18.09
373281.01,26.39,13.04,255891.49,18.09
373686.66,26.42,13.08,255914.83,18.1
373538.19,26.43,13.09,255771.9,18.1
373716.59,26.46,13.11,255953.79,18.12
373568.12,26.47,13.12,255815.55,18.12
373419.65,26.47,13.13,255733.42,18.13
373271.18,26.48,13.14,255717.3,18.14
373122.71,26.49,13.15,256398.08,18.2
373122.71,26.49,13.15,256398.08,18.2
372974.23,26.5,13.16,256342.52,18.21
372946.06,26.52,13.17,256305.86,18.22
371878.58,26.59,13.25,256088.08,18.31
371730.11,26.6,13.26,256015.81,18.32
371581.64,26.61,13.26,255982.15,18.33
371581.64,26.61,13.26,255982.15,18.33
371433.17,26.62,13.27,256245.77,18.36
371284.7,26.62,13.28,256322.59,18.38
370910.87,26.61,13.26,256041.16,18.37
370910.87,26.61,13.26,256041.16,18.37
371196.23,26.64,13.29,255950.53,18.37
371236.46,26.65,13.31,255775.92,18.36
371059.81,26.68,13.34,255858.2,18.4
370911.34,26.69,13.35,256353.17,18.45
370762.87,26.7,13.35,256279.71,18.45
370614.4,26.71,13.36,256144.9,18.46
370465.92,26.71,13.37,256110.06,18.47
370317.45,26.72,13.38,256321.43,18.5
370110.58,26.71,13.37,256178.24,18.49
370110.58,26.71,13.37,256178.24,18.49
369972.73,26.72,13.38,256101.83,18.5
369813.64,26.73,13.39,255909.92,18.5
369785.46,26.75,13.4,255896.64,18.51
369636.99,26.76,13.41,255964.55,18.53
369636.99,26.76,13.41,255964.55,18.53
369488.52,26.76,13.42,255843.49,18.53
369340.05,26.77,13.43,255770.23,18.54
369133.18,26.76,13.42,255562.85,18.53
369173.41,26.78,13.44,255781.97,18.56
369173.41,26.78,13.44,255781.97,18.56
369213.65,26.8,13.46,255661.12,18.56
368988.38,26.79,13.45,255403.68,18.54
368839.91,26.8,13.45,255249.75,18.55
369284.36,26.83,13.49,256224.7,18.62
369256.18,26.85,13.51,256207.72,18.63
369080.96,26.85,13.5,255932.36,18.62
369374.51,26.88,13.53,255829.9,18.61
369002.49,26.86,13.51,256013.71,18.63
369180.89,26.88,13.54,255903.47,18.64
369221.12,26.9,13.56,255862.54,18.64
369072.65,26.91,13.57,255820.86,18.65
368924.18,26.92,13.58,256097.1,18.69
368636.48,26.91,13.56,255881.38,18.68
368964.68,26.94,13.6,255718.12,18.67
368962.07,26.95,13.61,256758.79,18.76
369122.6,26.98,13.64,256796.61,18.77
369122.6,26.98,13.64,256796.61,18.77
368974.13,26.99,13.65,256664.66,18.78
368974.13,26.99,13.65,256664.66,18.78
368825.66,27.0,13.66,256620.88,18.79
368477.55,26.98,13.64,256237.94,18.76
368329.08,26.99,13.65,256297.87,18.78
368180.61,27.0,13.66,256225.68,18.79
368555.75,27.04,13.69,256202.24,18.79
368368.34,27.03,13.68,256621.03,18.83
368408.58,27.05,13.7,256759.91,18.85
368260.1,27.06,13.71,256866.64,18.87
368558.8,27.09,13.75,256869.97,18.88
368410.33,27.1,13.76,256744.34,18.89
368261.85,27.11,13.77,256939.31,18.91
368113.38,27.12,13.77,256758.18,18.91
368398.74,27.15,13.8,256707.2,18.92
368148.3,27.17,13.83,256856.01,18.96
368120.12,27.19,13.84,256845.55,18.97
367971.65,27.2,13.85,256752.04,18.98
367776.68,27.2,13.86,257344.56,19.03
367776.68,27.2,13.86,257344.56,19.03
367628.21,27.21,13.87,257443.27,19.06
367479.74,27.22,13.88,257376.77,19.07
367479.74,27.22,13.88,257376.77,19.07
367519.97,27.24,13.9,257319.62,19.07
367371.5,27.25,13.91,257272.09,19.08
367549.9,27.28,13.93,257807.94,19.13
367253.69,27.26,13.92,257475.86,19.11
367105.22,27.27,13.93,257356.31,19.12
367105.22,27.27,13.93,257328.73,19.12
367105.22,27.27,13.93,257328.73,19.12
367265.75,27.3,13.95,257366.55,19.13
367117.27,27.31,13.96,257229.26,19.13
367410.82,27.34,14.0,257356.31,19.15
367451.05,27.36,14.01,257270.45,19.15
367491.29,27.38,14.03,257218.08,19.16
366423.81,27.46,14.12,257000.3,19.26
366275.34,27.47,14.13,256939.94,19.27
365903.32,27.45,14.11,257496.47,19.32
365754.85,27.46,14.12,257288.81,19.32
365606.38,27.47,14.13,257527.16,19.35
365578.2,27.49,14.15,257516.7,19.36
365429.73,27.5,14.16,257423.19,19.37
365281.26,27.51,14.17,257548.79,19.4
364984.39,27.49,14.15,257308.15,19.38
365269.75,27.52,14.18,257221.13,19.38
365121.28,27.53,14.19,257161.01,19.39
364747.45,27.52,14.17,257439.27,19.42
364747.45,27.52,14.17,257471.67,19.42
364787.68,27.54,14.19,257292.92,19.42
364639.21,27.55,14.2,257129.96,19.42
364932.75,27.58,14.23,257792.75,19.48
365231.45,27.61,14.27,257806.12,19.49
365231.45,27.61,14.27,257806.12,19.49
365024.58,27.6,14.26,257885.65,19.5
365293.81,27.63,14.29,257753.79,19.5
365145.34,27.64,14.3,257670.72,19.51
364996.87,27.65,14.31,257756.5,19.53
363929.39,27.74,14.4,257538.72,19.63
363969.62,27.76,14.42,257479.67,19.64
363607.61,27.74,14.4,257083.87,19.62
363459.14,27.75,14.41,257012.94,19.63
363459.14,27.75,14.41,257012.94,19.63
363459.14,27.75,14.41,257012.94,19.63
363310.66,27.76,14.42,257653.32,19.69
363310.66,27.76,14.42,257653.32,19.69
363310.66,27.76,14.42,257653.32,19.69
363350.9,27.78,14.44,257852.6,19.72
363063.19,27.77,14.42,257513.07,19.7
363035.02,27.79,14.44,257528.03,19.71
362441.13,27.83,14.48,257391.22,19.76
362441.13,27.83,14.48,257391.22,19.76
362885.58,27.87,14.52,257336.95,19.76
362885.58,27.87,14.52,257336.95,19.76
362925.82,27.89,14.54,257932.79,19.82
362624.59,27.87,14.53,257655.06,19.8
362476.12,27.88,14.54,257775.35,19.83
362881.77,27.92,14.58,257797.59,19.84
363060.17,27.95,14.61,257673.1,19.84
363100.41,27.97,14.63,257648.85,19.85
362951.93,27.98,14.64,257672.31,19.87
362803.46,27.99,14.65,257688.01,19.88
362843.7,28.01,14.67,257611.27,19.89
362695.22,28.02,14.68,258608.88,19.98
362546.75,28.03,14.69,258546.48,19.99
362518.58,28.05,14.71,258652.4,20.02
362518.58,28.05,14.71,258686.47,20.02
362370.1,28.06,14.72,258548.17,20.02
362221.63,28.07,14.73,258464.43,20.03
362073.16,28.08,14.74,258663.87,20.06
361924.69,28.09,14.75,258472.15,20.06
361776.22,28.11,14.76,258392.85,20.07
361402.39,28.09,14.74,258175.48,20.06
361442.62,28.11,14.76,258479.13,20.1
361294.15,28.12,14.77,258315.72,20.1
361265.97,28.14,14.79,258302.45,20.12
361551.33,28.17,14.83,258196.14,20.12
361177.5,28.15,14.81,258399.6,20.14
360110.03,28.24,14.9,258181.82,20.25
360150.26,28.26,14.92,258092.84,20.26
360001.79,28.28,14.93,258029.34,20.27
360287.15,28.31,14.96,257937.01,20.27
360138.68,28.32,14.98,258952.86,20.36
360091.92,28.34,14.99,258932.54,20.38
359915.28,28.37,15.02,259014.82,20.42
359762.55,28.38,15.04,258742.45,20.41
359802.78,28.4,15.06,258638.18,20.41
359654.31,28.41,15.07,258591.12,20.43
359939.67,28.44,15.1,258508.18,20.43
359791.2,28.45,15.11,258596.08,20.45
359831.43,28.48,15.13,258517.89,20.46
359654.79,28.51,15.16,258555.78,20.49
359506.31,28.52,15.17,259286.14,20.57
359357.84,28.53,15.19,259152.71,20.57
359357.84,28.53,15.19,259152.71,20.57
359063.57,28.51,15.17,258851.17,20.55
358699.73,28.49,15.15,258448.69,20.53
358739.97,28.52,15.17,258399.72,20.54
358591.5,28.53,15.18,258446.73,20.56
358631.73,28.55,15.2,258423.0,20.57
358671.96,28.57,15.23,258502.62,20.59
358712.19,28.59,15.25,258989.89,20.64
358503.2,28.6,15.25,258293.38,20.6
358211.81,28.6,15.25,257863.04,20.59
358183.64,28.62,15.27,257888.6,20.6
358035.17,28.63,15.29,257794.55,20.61
357886.69,28.64,15.3,257919.09,20.64
358172.05,28.67,15.33,257804.09,20.64
358023.58,28.68,15.34,257718.36,20.65
357875.11,28.7,15.35,257781.6,20.67
357812.06,28.71,15.37,258462.59,20.74
357783.88,28.73,15.39,258414.6,20.75
357635.41,28.75,15.4,258335.38,20.76
357635.41,28.75,15.4,258330.39,20.76
357590.22,28.76,15.42,258136.38,20.76
357590.22,28.76,15.42,258136.38,20.76
357590.22,28.76,15.42,258136.38,20.76
357441.75,28.77,15.43,258272.42,20.79
357293.28,28.78,15.44,258207.1,20.8
357144.81,28.79,15.45,258106.35,20.81
356996.34,28.81,15.46,258541.4,20.86
356858.48,28.82,15.47,258188.0,20.85
357029.45,28.85,15.5,258379.02,20.88
357524.89,28.89,15.55,258367.35,20.88
357161.06,28.88,15.53,258002.25,20.86
357012.59,28.89,15.54,257896.59,20.87
356864.12,28.9,15.55,258048.28,20.9
356370.5,28.87,15.53,257968.54,20.9
356548.9,28.9,15.56,257862.0,20.9
356400.43,28.91,15.57,259150.05,21.02
356241.73,28.91,15.56,258991.55,21.01
356647.38,28.95,15.61,259014.89,21.02
356273.55,28.93,15.59,258909.32,21.02
356164.84,28.92,15.58,258799.35,21.02
356226.31,28.95,15.6,257605.54,20.93
356077.83,28.96,15.62,257858.47,20.97
355929.36,28.97,15.63,257708.97,20.98
355929.36,28.97,15.63,257708.97,20.98
356214.72,29.0,15.66,257564.85,20.97
356098.09,29.02,15.68,259457.75,21.14
356503.75,29.06,15.72,259491.14,21.15
356355.28,29.07,15.73,259348.21,21.16
356206.81,29.09,15.74,259470.49,21.19
356268.65,29.11,15.77,260256.79,21.27
356268.65,29.11,15.77,260256.79,21.27
356457.91,29.14,15.8,260297.22,21.28
356498.15,29.16,15.82,260227.93,21.29
356349.67,29.17,15.83,260132.68,21.3
355975.84,29.16,15.81,260199.32,21.31
356261.2,29.19,15.85,260152.14,21.32
356301.44,29.21,15.87,260106.37,21.33
355927.6,29.19,15.85,260646.67,21.38
355877.95,29.19,15.85,260613.39,21.38
355918.18,29.21,15.87,260720.49,21.4
355817.66,29.22,15.87,260808.81,21.41
355517.61,29.2,15.86,260505.61,21.4
355489.43,29.22,15.88,260513.14,21.41
355340.96,29.23,15.89,260419.39,21.42
355192.49,29.24,15.9,260496.81,21.45
355044.01,29.26,15.91,260401.66,21.46
354822.32,29.24,15.9,260154.67,21.44
354822.32,29.24,15.9,260154.67,21.44
354862.55,29.27,15.92,260089.96,21.45
354565.68,29.25,15.91,259932.4,21.44
354605.91,29.27,15.93,260194.62,21.48
354891.27,29.31,15.96,260286.06,21.49
354931.5,29.33,15.99,260636.89,21.54
354903.33,29.35,16.01,260662.46,21.56
354943.56,29.38,16.03,260587.03,21.57
354795.09,29.39,16.04,260497.16,21.58
354504.51,29.37,16.03,260196.8,21.56
354504.51,29.37,16.03,260196.8,21.56
354130.68,29.35,16.01,260065.32,21.55
354170.91,29.37,16.03,260169.23,21.58
354022.44,29.39,16.04,260075.66,21.59
353873.97,29.4,16.06,260023.07,21.6
353725.5,29.41,16.07,260499.91,21.66
353765.73,29.43,16.09,260542.89,21.68
354261.89,29.48,16.14,261089.15,21.73
354233.71,29.51,16.16,261114.72,21.75
354589.22,29.54,16.2,260971.07,21.74
353916.49,29.51,16.17,260006.42,21.68
353768.02,29.52,16.18,260149.32,21.71
353619.55,29.54,16.19,260061.67,21.72
353659.78,29.56,16.22,259984.03,21.73
353700.02,29.58,16.24,259951.99,21.74
353354.94,29.57,16.22,260419.61,21.79
353206.47,29.58,16.24,260240.41,21.79
353246.7,29.6,16.26,260561.09,21.84
353246.7,29.6,16.26,260561.09,21.84
353218.52,29.62,16.28,260576.05,21.85
353070.05,29.64,16.29,260452.16,21.86
353110.28,29.66,16.32,260421.35,21.87
352961.81,29.67,16.33,260524.49,21.9
353002.05,29.7,16.35,260445.25,21.91
353002.05,29.7,16.35,260445.25,21.91
352853.57,29.71,16.37,260758.13,21.96
353138.93,29.75,16.4,260861.63,21.97
352990.46,29.76,16.41,261011.03,22.0
352962.29,29.78,16.44,260995.13,22.02
352813.81,29.79,16.45,260883.48,22.03
352813.81,29.79,16.45,260883.48,22.03
352439.98,29.77,16.43,260654.65,22.02
352439.98,29.77,16.43,260654.65,22.02
352291.51,29.79,16.44,260808.34,22.05
352143.04,29.8,16.45,260677.37,22.06
352183.27,29.82,16.48,260623.5,22.07
352034.8,29.83,16.49,260954.66,22.12
351896.95,29.85,16.51,260884.74,22.13
351737.86,29.86,16.52,260748.69,22.14
351709.68,29.88,16.54,260756.22,22.16
352084.83,29.92,16.58,260652.47,22.15
351936.36,29.94,16.59,260768.76,22.18
351442.74,29.91,16.57,260679.95,22.19
