ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d2df-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_nodes,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d2df-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpus,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d2df-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpu_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d2df-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-total_gpus,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d2df-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-arrived_gpu_milli
1213,6212,4216890,6212,4224890
1213,6212,4216890,6212,4224890
1213,6212,4217700,6212,4225700
1213,6212,4218510,6212,4226510
1213,6212,4219320,6212,4227320
1213,6212,4219640,6212,4227640
1213,6212,4220110,6212,4228110
1213,6212,4221110,6212,4229110
1213,6212,4222110,6212,4230110
1213,6212,4222110,6212,4230110
1213,6212,4222110,6212,4230110
1213,6212,4222920,6212,4230920
1213,6212,4223730,6212,4231730
1213,6212,4224380,6212,4232380
1213,6212,4225190,6212,4233190
1213,6212,4226000,6212,4234000
1213,6212,4226470,6212,4234470
1213,6212,4227470,6212,4235470
1213,6212,4227470,6212,4235470
1213,6212,4228280,6212,4236280
1213,6212,4229280,6212,4237280
1213,6212,4229600,6212,4237600
1213,6212,4230070,6212,4238070
1213,6212,4230540,6212,4238540
1213,6212,4231350,6212,4239350
1213,6212,4231820,6212,4239820
1213,6212,4232630,6212,4240630
1213,6212,4233630,6212,4241630
1213,6212,4233630,6212,4241630
1213,6212,4234440,6212,4242440
1213,6212,4234600,6212,4242600
1213,6212,4235410,6212,4243410
1213,6212,4236220,6212,4244220
1213,6212,4237030,6212,4245030
1213,6212,4237840,6212,4245840
1213,6212,4238650,6212,4246650
1213,6212,4239650,6212,4247650
1213,6212,4240460,6212,4248460
1213,6212,4241270,6212,4249270
1213,6212,4241270,6212,4249270
1213,6212,4241730,6212,4249730
1213,6212,4241730,6212,4249730
1213,6212,4242730,6212,4250730
1213,6212,4243200,6212,4251200
1213,6212,4243420,6212,4251420
1213,6212,4243890,6212,4251890
1213,6212,4244890,6212,4252890
1213,6212,4245700,6212,4253700
1213,6212,4246170,6212,4254170
1213,6212,4246400,6212,4254400
1213,6212,4247210,6212,4255210
1213,6212,4247680,6212,4255680
1213,6212,4247840,6212,4255840
1213,6212,4247840,6212,4255840
1213,6212,4248650,6212,4256650
1213,6212,4249460,6212,4257460
1213,6212,4250110,6212,4258110
1213,6212,4250110,6212,4258110
1213,6212,4250660,6212,4258660
1213,6212,4251660,6212,4259660
1213,6212,4252130,6212,4260130
1213,6212,4252780,6212,4260780
1213,6212,4253590,6212,4261590
1213,6212,4254400,6212,4262400
1213,6212,4255400,6212,4263400
1213,6212,4255870,6212,4263870
1213,6212,4256190,6212,4264190
1213,6212,4257190,6212,4265190
1213,6212,4257660,6212,4265660
1213,6212,4257980,6212,4265980
1213,6212,4258980,6212,4266980
1213,6212,4259790,6212,4267790
1213,6212,4260790,6212,4268790
1213,6212,4261440,6212,4269440
1213,6212,4262440,6212,4270440
1213,6212,4263250,6212,4271250
1213,6212,4264060,6212,4272060
1213,6212,4264380,6212,4272380
1213,6212,4265190,6212,4273190
1213,6212,4266000,6212,4274000
1213,6212,4266000,6212,4274000
1213,6212,4266000,6212,4274000
1213,6212,4266810,6212,4274810
1213,6212,4266810,6212,4274810
1213,6212,4266810,6212,4274810
1213,6212,4266810,6212,4274810
1213,6212,4267280,6212,4275280
1213,6212,4267750,6212,4275750
1213,6212,4268560,6212,4276560
1213,6212,4268880,6212,4276880
1213,6212,4269350,6212,4277350
1213,6212,4269350,6212,4277350
1213,6212,4269820,6212,4277820
1213,6212,4270820,6212,4278820
1213,6212,4271630,6212,4279630
1213,6212,4272220,6212,4280220
1213,6212,4273220,6212,4281220
1213,6212,4274030,6212,4282030
1213,6212,4274350,6212,4282350
1213,6212,4274940,6212,4282940
1213,6212,4275530,6212,4283530
1213,6212,4275760,6212,4283760
1213,6212,4276570,6212,4284570
1213,6212,4277380,6212,4285380
1213,6212,4277710,6212,4285710
1213,6212,4278030,6212,4286030
1213,6212,4278500,6212,4286500
1213,6212,4279500,6212,4287500
1213,6212,4280310,6212,4288310
1213,6212,4280900,6212,4288900
1213,6212,4281900,6212,4289900
1213,6212,4282130,6212,4290130
1213,6212,4282130,6212,4290130
1213,6212,4282450,6212,4290450
1213,6212,4283450,6212,4291450
1213,6212,4283770,6212,4291770
1213,6212,4284240,6212,4292240
1213,6212,4284890,6212,4292890
1213,6212,4285360,6212,4293360
1213,6212,4285360,6212,4293360
1213,6212,4285590,6212,4293590
1213,6212,4286400,6212,4294400
1213,6212,4287210,6212,4295210
1213,6212,4288210,6212,4296210
1213,6212,4289020,6212,4297020
1213,6212,4289570,6212,4297570
1213,6212,4290040,6212,4298040
1213,6212,4290270,6212,4298270
1213,6212,4290270,6212,4298270
1213,6212,4290820,6212,4298820
1213,6212,4290820,6212,4298820
1213,6212,4290820,6212,4298820
1213,6212,4291050,6212,4299050
1213,6212,4291050,6212,4299050
1213,6212,4291860,6212,4299860
1213,6212,4292670,6212,4300670
1213,6212,4292890,6212,4300890
1213,6212,4293700,6212,4301700
1213,6212,4293700,6212,4301700
1213,6212,4294020,6212,4302020
1213,6212,4294490,6212,4302490
1213,6212,4294650,6212,4302650
1213,6212,4295460,6212,4303460
1213,6212,4296270,6212,4304270
1213,6212,4296380,6212,4304380
1213,6212,4296850,6212,4304850
1213,6212,4297440,6212,4305440
1213,6212,4297760,6212,4305760
1213,6212,4298570,6212,4306570
1213,6212,4299040,6212,4307040
1213,6212,4299850,6212,4307850
1213,6212,4300310,6212,4308310
1213,6212,4300780,6212,4308780
1213,6212,4301590,6212,4309590
1213,6212,4302050,6212,4310050
1213,6212,4302860,6212,4310860
1213,6212,4303090,6212,4311090
1213,6212,4303680,6212,4311680
1213,6212,4303910,6212,4311910
1213,6212,4304720,6212,4312720
1213,6212,4304720,6212,4312720
1213,6212,4305190,6212,4313190
1213,6212,4305660,6212,4313660
1213,6212,4306470,6212,4314470
1213,6212,4307120,6212,4315120
1213,6212,4307490,6212,4315490
1213,6212,4308300,6212,4316300
1213,6212,4308770,6212,4316770
1213,6212,4309240,6212,4317240
1213,6212,4310240,6212,4318240
1213,6212,4310240,6212,4318240
1213,6212,4310710,6212,4318710
1213,6212,4311520,6212,4319520
1213,6212,4312330,6212,4320330
1213,6212,4313330,6212,4321330
1213,6212,4313330,6212,4321330
1213,6212,4313800,6212,4321800
1213,6212,4314610,6212,4322610
1213,6212,4315420,6212,4323420
1213,6212,4315890,6212,4323890
1213,6212,4316700,6212,4324700
1213,6212,4317290,6212,4325290
1213,6212,4317940,6212,4325940
1213,6212,4318590,6212,4326590
1213,6212,4318750,6212,4326750
1213,6212,4319750,6212,4327750
1213,6212,4320220,6212,4328220
1213,6212,4320540,6212,4328540
1213,6212,4321010,6212,4329010
1213,6212,4321600,6212,4329600
1213,6212,4322600,6212,4330600
1213,6212,4322600,6212,4330600
1213,6212,4323410,6212,4331410
1213,6212,4323410,6212,4331410
1213,6212,4324410,6212,4332410
1213,6212,4324780,6212,4332780
1213,6212,4325590,6212,4333590
1213,6212,4326240,6212,4334240
1213,6212,4326240,6212,4334240
1213,6212,4327050,6212,4335050
1213,6212,4328050,6212,4336050
1213,6212,4328050,6212,4336050
1213,6212,4328050,6212,4336050
1213,6212,4328210,6212,4336210
1213,6212,4329020,6212,4337020
1213,6212,4329490,6212,4337490
1213,6212,4329810,6212,4337810
1213,6212,4330810,6212,4338810
1213,6212,4331040,6212,4339040
1213,6212,4331510,6212,4339510
1213,6212,4332320,6212,4340320
1213,6212,4332970,6212,4340970
1213,6212,4333290,6212,4341290
1213,6212,4333760,6212,4341760
1213,6212,4334760,6212,4342760
1213,6212,4335760,6212,4343760
1213,6212,4335990,6212,4343990
1213,6212,4336990,6212,4344990
1213,6212,4337990,6212,4345990
1213,6212,4337990,6212,4345990
1213,6212,4338460,6212,4346460
1213,6212,4339110,6212,4347110
1213,6212,4340110,6212,4348110
1213,6212,4340920,6212,4348920
1213,6212,4341390,6212,4349390
1213,6212,4341860,6212,4349860
1213,6212,4342320,6212,4350320
1213,6212,4342910,6212,4350910
1213,6212,4343910,6212,4351910
1213,6212,4344140,6212,4352140
1213,6212,4344950,6212,4352950
1213,6212,4345760,6212,4353760
1213,6212,4346230,6212,4354230
1213,6212,4347040,6212,4355040
1213,6212,4347500,6212,4355500
1213,6212,4347970,6212,4355970
1213,6212,4348780,6212,4356780
1213,6212,4349250,6212,4357250
1213,6212,4350250,6212,4358250
1213,6212,4351250,6212,4359250
1213,6212,4351720,6212,4359720
1213,6212,4352530,6212,4360530
1213,6212,4352530,6212,4360530
1213,6212,4353340,6212,4361340
1213,6212,4354150,6212,4362150
1213,6212,4354960,6212,4362960
1213,6212,4355280,6212,4363280
1213,6212,4355750,6212,4363750
1213,6212,4355860,6212,4363860
1213,6212,4356180,6212,4364180
1213,6212,4356500,6212,4364500
1213,6212,4356970,6212,4364970
1213,6212,4357780,6212,4365780
1213,6212,4358250,6212,4366250
1213,6212,4359060,6212,4367060
1213,6212,4359060,6212,4367060
1213,6212,4359870,6212,4367870
1213,6212,4360190,6212,4368190
1213,6212,4360520,6212,4368520
1213,6212,4361520,6212,4369520
1213,6212,4362170,6212,4370170
1213,6212,4362170,6212,4370170
1213,6212,4362490,6212,4370490
1213,6212,4363300,6212,4371300
1213,6212,4364110,6212,4372110
1213,6212,4364580,6212,4372580
1213,6212,4365390,6212,4373390
1213,6212,4365390,6212,4381390
1213,6212,4366200,6212,4382200
1213,6212,4366430,6212,4382430
1213,6212,4366900,6212,4382900
1213,6212,4367710,6212,4383710
1213,6212,4367940,6212,4383940
1213,6212,4368400,6212,4384400
1213,6212,4368620,6212,4384620
1213,6212,4369090,6212,4385090
1213,6212,4369090,6212,4385090
1213,6212,4369420,6212,4385420
1213,6212,4369740,6212,4385740
1213,6212,4370210,6212,4386210
1213,6212,4371020,6212,4387020
1213,6212,4371490,6212,4387490
1213,6212,4371960,6212,4387960
1213,6212,4372960,6212,4388960
1213,6212,4373960,6212,4389960
1213,6212,4373960,6212,4389960
1213,6212,4374960,6212,4390960
1213,6212,4375770,6212,4391770
1213,6212,4376580,6212,4392580
1213,6212,4377050,6212,4393050
1213,6212,4377520,6212,4393520
1213,6212,4378330,6212,4394330
1213,6212,4378330,6212,4394330
1213,6212,4379330,6212,4395330
1213,6212,4379330,6212,4395330
1213,6212,4380140,6212,4396140
1213,6212,4380730,6212,4396730
1213,6212,4381540,6212,4397540
1213,6212,4382000,6212,4398000
1213,6212,4382000,6212,4398000
1213,6212,4383000,6212,4399000
1213,6212,4384000,6212,4400000
1213,6212,4384470,6212,4400470
1213,6212,4385280,6212,4401280
1213,6212,4386090,6212,4402090
1213,6212,4386560,6212,4402560
1213,6212,4386560,6212,4402560
1213,6212,4386880,6212,4402880
1213,6212,4387690,6212,4403690
1213,6212,4388500,6212,4404500
1213,6212,4389310,6212,4405310
1213,6212,4389780,6212,4405780
1213,6212,4390370,6212,4406370
1213,6212,4390840,6212,4406840
1213,6212,4391070,6212,4407070
1213,6212,4391070,6212,4407070
1213,6212,4391540,6212,4407540
1213,6212,4392190,6212,4408190
1213,6212,4392190,6212,4408190
1213,6212,4392660,6212,4408660
1213,6212,4393310,6212,4409310
1213,6212,4393630,6212,4409630
1213,6212,4393630,6212,4409630
1213,6212,4394100,6212,4410100
1213,6212,4394100,6212,4410100
1213,6212,4394570,6212,4410570
1213,6212,4395380,6212,4411380
1213,6212,4395380,6212,4411380
1213,6212,4395840,6212,4411840
1213,6212,4396310,6212,4412310
1213,6212,4397310,6212,4413310
1213,6212,4397780,6212,4413780
1213,6212,4398250,6212,4414250
1213,6212,4398570,6212,4414570
1213,6212,4399040,6212,4415040
1213,6212,4399850,6212,4415850
1213,6212,4400320,6212,4416320
1213,6212,4401320,6212,4417320
1213,6212,4402320,6212,4418320
1213,6212,4402320,6212,4418320
1213,6212,4402320,6212,4418320
1213,6212,4402780,6212,4418780
1213,6212,4403250,6212,4419250
1213,6212,4404060,6212,4420060
1213,6212,4404060,6212,4420060
1213,6212,4404060,6212,4420060
1213,6212,4404870,6212,4420870
1213,6212,4405680,6212,4421680
1213,6212,4405910,6212,4421910
1213,6212,4406720,6212,4422720
1213,6212,4407040,6212,4423040
1213,6212,4407690,6212,4423690
1213,6212,4408280,6212,4424280
1213,6212,4409280,6212,4425280
1213,6212,4409650,6212,4425650
1213,6212,4409970,6212,4425970
1213,6212,4410290,6212,4426290
1213,6212,4410760,6212,4426760
1213,6212,4411570,6212,4427570
1213,6212,4411570,6212,4427570
1213,6212,4412220,6212,4428220
1213,6212,4412220,6212,4428220
1213,6212,4412220,6212,4428220
1213,6212,4413030,6212,4429030
1213,6212,4413840,6212,4429840
1213,6212,4414650,6212,4430650
1213,6212,4415650,6212,4431650
1213,6212,4416460,6212,4432460
1213,6212,4417270,6212,4433270
1213,6212,4418080,6212,4434080
1213,6212,4418400,6212,4434400
1213,6212,4418950,6212,4434950
1213,6212,4418950,6212,4434950
1213,6212,4419950,6212,4435950
1213,6212,4420600,6212,4436600
1213,6212,4420600,6212,4436600
1213,6212,4420920,6212,4436920
1213,6212,4420920,6212,4436920
1213,6212,4421730,6212,4437730
1213,6212,4422190,6212,4438190
1213,6212,4422190,6212,4438190
1213,6212,4422190,6212,4438190
1213,6212,4422660,6212,4438660
1213,6212,4423470,6212,4439470
1213,6212,4424280,6212,4440280
1213,6212,4424510,6212,4440510
1213,6212,4425320,6212,4441320
1213,6212,4425790,6212,4441790
1213,6212,4426600,6212,4442600
1213,6212,4426600,6212,4442600
1213,6212,4427410,6212,4443410
1213,6212,4427410,6212,4443410
1213,6212,4428220,6212,4444220
1213,6212,4428440,6212,4444440
1213,6212,4429440,6212,4445440
1213,6212,4430250,6212,4446250
1213,6212,4430470,6212,4446470
1213,6212,4431280,6212,4447280
1213,6212,4431600,6212,4447600
1213,6212,4432410,6212,4448410
1213,6212,4433410,6212,4449410
1213,6212,4433880,6212,4449880
1213,6212,4434200,6212,4450200
1213,6212,4434200,6212,4450200
1213,6212,4434670,6212,4450670
1213,6212,4435140,6212,4451140
1213,6212,4436140,6212,4452140
1213,6212,4436460,6212,4452460
1213,6212,4437460,6212,4453460
1213,6212,4438050,6212,4454050
1213,6212,4439050,6212,4455050
1213,6212,4439520,6212,4455520
1213,6212,4440520,6212,4456520
1213,6212,4441330,6212,4457330
1213,6212,4441330,6212,4457330
1213,6212,4442330,6212,4458330
1213,6212,4442330,6212,4458330
1213,6212,4443140,6212,4459140
1213,6212,4443300,6212,4459300
1213,6212,4443760,6212,4459760
1213,6212,4444570,6212,4460570
1213,6212,4445380,6212,4461380
1213,6212,4446190,6212,4462190
1213,6212,4447000,6212,4463000
1213,6212,4447320,6212,4463320
1213,6212,4448320,6212,4464320
1213,6212,4449320,6212,4465320
1213,6212,4450130,6212,4466130
1213,6212,4450450,6212,4466450
1213,6212,4450680,6212,4466680
1213,6212,4451000,6212,4467000
1213,6212,4451000,6212,4467000
1213,6212,4451220,6212,4467220
1213,6212,4452220,6212,4468220
1213,6212,4452690,6212,4468690
1213,6212,4453150,6212,4469150
1213,6212,4453150,6212,4469150
1213,6212,4453470,6212,4469470
1213,6212,4453940,6212,4469940
1213,6212,4454410,6212,4470410
1213,6212,4455220,6212,4471220
1213,6212,4455690,6212,4471690
1213,6212,4456160,6212,4472160
1213,6212,4456630,6212,4472630
1213,6212,4457100,6212,4473100
1213,6212,4457560,6212,4473560
1213,6212,4458560,6212,4474560
1213,6212,4459020,6212,4475020
1213,6212,4459500,6212,4475500
1213,6212,4459500,6212,4475500
1213,6212,4459730,6212,4475730
1213,6212,4460540,6212,4476540
1213,6212,4461010,6212,4477010
1213,6212,4462010,6212,4478010
1213,6212,4462010,6212,4478010
1213,6212,4463010,6212,4479010
1213,6212,4463480,6212,4479480
1213,6212,4463800,6212,4479800
1213,6212,4464270,6212,4480270
1213,6212,4464590,6212,4480590
1213,6212,4464810,6212,4480810
1213,6212,4465130,6212,4481130
1213,6212,4465940,6212,4481940
1213,6212,4465940,6212,4481940
1213,6212,4465940,6212,4481940
1213,6212,4466410,6212,4482410
1213,6212,4467220,6212,4483220
1213,6212,4467690,6212,4483690
1213,6212,4468160,6212,4484160
1213,6212,4469160,6212,4485160
1213,6212,4469630,6212,4485630
1213,6212,4470440,6212,4486440
1213,6212,4471250,6212,4487250
1213,6212,4471900,6212,4487900
1213,6212,4472360,6212,4488360
1213,6212,4473010,6212,4489010
1213,6212,4473010,6212,4489010
1213,6212,4473330,6212,4489330
1213,6212,4474140,6212,4490140
1213,6212,4474610,6212,4490610
1213,6212,4475420,6212,4491420
1213,6212,4475890,6212,4491890
1213,6212,4476700,6212,4492700
1213,6212,4477170,6212,4493170
1213,6212,4477540,6212,4493540
1213,6212,4478350,6212,4494350
1213,6212,4479160,6212,4495160
1213,6212,4479630,6212,4495630
1213,6212,4479950,6212,4495950
1213,6212,4480760,6212,4496760
1213,6212,4480760,6212,4496760
1213,6212,4480760,6212,4496760
1213,6212,4481080,6212,4497080
1213,6212,4481890,6212,4497890
1213,6212,4482890,6212,4498890
1213,6212,4483540,6212,4499540
1213,6212,4484540,6212,4500540
1213,6212,4485090,6212,4501090
1213,6212,4485410,6212,4501410
1213,6212,4486220,6212,4502220
1213,6212,4486870,6212,4502870
1213,6212,4487190,6212,4503190
1213,6212,4487660,6212,4503660
1213,6212,4488470,6212,4504470
1213,6212,4489280,6212,4505280
1213,6212,4489930,6212,4505930
1213,6212,4490250,6212,4506250
1213,6212,4490480,6212,4506480
1213,6212,4490940,6212,4506940
1213,6212,4491750,6212,4507750
1213,6212,4492230,6212,4508230
1213,6212,4492880,6212,4508880
1213,6212,4492880,6212,4508880
1213,6212,4493350,6212,4509350
1213,6212,4493350,6212,4509350
1213,6212,4493820,6212,4509820
1213,6212,4494630,6212,4510630
1213,6212,4495440,6212,4511440
1213,6212,4495900,6212,4511900
1213,6212,4496710,6212,4512710
1213,6212,4497520,6212,4513520
1213,6212,4497990,6212,4513990
1213,6212,4498310,6212,4514310
1213,6212,4499120,6212,4515120
1213,6212,4499930,6212,4515930
1213,6212,4499930,6212,4515930
1213,6212,4500400,6212,4516400
1213,6212,4500870,6212,4516870
1213,6212,4501680,6212,4517680
1213,6212,4502140,6212,4518140
1213,6212,4503140,6212,4519140
1213,6212,4503950,6212,4519950
1213,6212,4504420,6212,4520420
1213,6212,4504420,6212,4520420
1213,6212,4505230,6212,4521230
1213,6212,4505820,6212,4521820
1213,6212,4506290,6212,4522290
1213,6212,4507100,6212,4523100
1213,6212,4507750,6212,4523750
1213,6212,4507980,6212,4523980
1213,6212,4508790,6212,4524790
1213,6212,4509110,6212,4525110
1213,6212,4509920,6212,4525920
1213,6212,4510570,6212,4526570
1213,6212,4510570,6212,4526570
1213,6212,4510570,6212,4526570
1213,6212,4511040,6212,4527040
1213,6212,4511360,6212,4527360
1213,6212,4512360,6212,4528360
1213,6212,4512360,6212,4528360
1213,6212,4512830,6212,4528830
1213,6212,4513640,6212,4529640
1213,6212,4514110,6212,4530110
1213,6212,4514330,6212,4530330
1213,6212,4515140,6212,4531140
1213,6212,4515140,6212,4531140
1213,6212,4515950,6212,4531950
1213,6212,4516420,6212,4532420
1213,6212,4517230,6212,4533230
1213,6212,4518040,6212,4534040
1213,6212,4518690,6212,4534690
1213,6212,4519160,6212,4535160
1213,6212,4520160,6212,4536160
1213,6212,4520970,6212,4536970
1213,6212,4521430,6212,4537430
1213,6212,4521900,6212,4537900
1213,6212,4522900,6212,4538900
1213,6212,4523370,6212,4539370
1213,6212,4523840,6212,4539840
1213,6212,4524310,6212,4540310
1213,6212,4524630,6212,4540630
1213,6212,4524850,6212,4540850
1213,6212,4525660,6212,4541660
1213,6212,4526310,6212,4542310
1213,6212,4526540,6212,4542540
1213,6212,4527000,6212,4543000
1213,6212,4527810,6212,4543810
1213,6212,4528130,6212,4544130
1213,6212,4528130,6212,4544130
1213,6212,4528940,6212,4544940
1213,6212,4529410,6212,4545410
1213,6212,4530220,6212,4546220
1213,6212,4531220,6212,4547220
1213,6212,4531870,6212,4547870
1213,6212,4532520,6212,4548520
1213,6212,4532520,6212,4548520
1213,6212,4533330,6212,4549330
1213,6212,4534140,6212,4550140
1213,6212,4534370,6212,4550370
1213,6212,4534840,6212,4550840
1213,6212,4535070,6212,4551070
1213,6212,4535540,6212,4551540
1213,6212,4536190,6212,4552190
1213,6212,4537190,6212,4553190
1213,6212,4538190,6212,4554190
1213,6212,4539000,6212,4555000
1213,6212,4539650,6212,4555650
1213,6212,4540460,6212,4556460
1213,6212,4541050,6212,4557050
1213,6212,4541210,6212,4557210
1213,6212,4541800,6212,4557800
1213,6212,4542800,6212,4558800
1213,6212,4543610,6212,4559610
1213,6212,4544080,6212,4560080
1213,6212,4544730,6212,4560730
1213,6212,4545200,6212,4561200
1213,6212,4545670,6212,4561670
1213,6212,4545990,6212,4561990
1213,6212,4546460,6212,4562460
1213,6212,4547270,6212,4563270
1213,6212,4547430,6212,4563430
1213,6212,4548240,6212,4564240
1213,6212,4549050,6212,4565050
1213,6212,4549860,6212,4565860
1213,6212,4550450,6212,4566450
1213,6212,4551260,6212,4567260
1213,6212,4551730,6212,4567730
1213,6212,4552200,6212,4568200
1213,6212,4552200,6212,4568200
1213,6212,4552520,6212,4568520
1213,6212,4552520,6212,4568520
1213,6212,4552890,6212,4568890
1213,6212,4552890,6212,4568890
1213,6212,4553370,6212,4569370
1213,6212,4554020,6212,4570020
1213,6212,4554020,6212,4570020
1213,6212,4554180,6212,4570180
1213,6212,4554660,6212,4570660
1213,6212,4554660,6212,4570660
1213,6212,4554660,6212,4570660
1213,6212,4555130,6212,4571130
1213,6212,4555130,6212,4571130
1213,6212,4555600,6212,4571600
1213,6212,4556070,6212,4572070
1213,6212,4557070,6212,4573070
1213,6212,4557880,6212,4573880
1213,6212,4557880,6212,4573880
1213,6212,4558350,6212,4574350
1213,6212,4558820,6212,4574820
1213,6212,4559820,6212,4575820
1213,6212,4559820,6212,4575820
1213,6212,4560290,6212,4576290
1213,6212,4560760,6212,4576760
1213,6212,4560760,6212,4576760
1213,6212,4561760,6212,4577760
1213,6212,4562570,6212,4578570
1213,6212,4563040,6212,4579040
1213,6212,4563510,6212,4579510
1213,6212,4564320,6212,4580320
1213,6212,4564320,6212,4580320
1213,6212,4564910,6212,4580910
1213,6212,4565500,6212,4581500
1213,6212,4566500,6212,4582500
1213,6212,4566970,6212,4582970
1213,6212,4567970,6212,4583970
1213,6212,4567970,6212,4583970
1213,6212,4568290,6212,4584290
1213,6212,4568760,6212,4584760
1213,6212,4568760,6212,4584760
1213,6212,4569080,6212,4585080
1213,6212,4569890,6212,4585890
1213,6212,4570360,6212,4586360
1213,6212,4571010,6212,4587010
1213,6212,4572010,6212,4588010
1213,6212,4572480,6212,4588480
1213,6212,4572950,6212,4588950
1213,6212,4573760,6212,4589760
1213,6212,4574760,6212,4590760
1213,6212,4575570,6212,4591570
1213,6212,4576380,6212,4592380
1213,6212,4576930,6212,4592930
1213,6212,4577740,6212,4593740
1213,6212,4578740,6212,4594740
1213,6212,4579390,6212,4595390
1213,6212,4580200,6212,4596200
1213,6212,4581010,6212,4597010
1213,6212,4581820,6212,4597820
1213,6212,4582630,6212,4598630
1213,6212,4582850,6212,4598850
1213,6212,4583320,6212,4599320
1213,6212,4583320,6212,4599320
1213,6212,4583320,6212,4599320
1213,6212,4583790,6212,4599790
1213,6212,4584790,6212,4600790
1213,6212,4585250,6212,4601250
1213,6212,4586250,6212,4602250
1213,6212,4586570,6212,4602570
1213,6212,4587380,6212,4603380
1213,6212,4588380,6212,4604380
1213,6212,4588700,6212,4604700
1213,6212,4588700,6212,4604700
1213,6212,4589510,6212,4605510
1213,6212,4589830,6212,4605830
1213,6212,4590300,6212,4606300
1213,6212,4590950,6212,4606950
1213,6212,4591760,6212,4607760
1213,6212,4592570,6212,4608570
1213,6212,4593380,6212,4609380
1213,6212,4593610,6212,4609610
1213,6212,4594610,6212,4610610
1213,6212,4595420,6212,4611420
1213,6212,4595890,6212,4611890
1213,6212,4596360,6212,4612360
1213,6212,4597360,6212,4613360
1213,6212,4597360,6212,4613360
1213,6212,4598010,6212,4614010
1213,6212,4598820,6212,4614820
1213,6212,4599630,6212,4615630
1213,6212,4599630,6212,4615630
1213,6212,4600100,6212,4616100
1213,6212,4600570,6212,4616570
1213,6212,4601380,6212,4617380
1213,6212,4601850,6212,4617850
1213,6212,4602660,6212,4618660
1213,6212,4602980,6212,4618980
1213,6212,4603300,6212,4619300
1213,6212,4603520,6212,4619520
1213,6212,4603520,6212,4619520
1213,6212,4604170,6212,4620170
1213,6212,4604720,6212,4620720
1213,6212,4604720,6212,4620720
1213,6212,4605720,6212,4621720
1213,6212,4606040,6212,4622040
1213,6212,4607040,6212,4623040
1213,6212,4607510,6212,4623510
1213,6212,4607510,6212,4623510
1213,6212,4608510,6212,4624510
1213,6212,4608740,6212,4624740
1213,6212,4609390,6212,4625390
1213,6212,4609860,6212,4625860
1213,6212,4610320,6212,4626320
1213,6212,4610790,6212,4626790
1213,6212,4610790,6212,4626790
1213,6212,4611060,6212,4627060
1213,6212,4611870,6212,4627870
1213,6212,4612340,6212,4628340
1213,6212,4612340,6212,4628340
1213,6212,4613150,6212,4629150
1213,6212,4614150,6212,4630150
1213,6212,4614960,6212,4630960
1213,6212,4615430,6212,4631430
1213,6212,4616240,6212,4632240
1213,6212,4617240,6212,4633240
1213,6212,4617460,6212,4633460
1213,6212,4618110,6212,4634110
1213,6212,4618430,6212,4634430
1213,6212,4619240,6212,4635240
1213,6212,4619890,6212,4635890
1213,6212,4619890,6212,4635890
1213,6212,4620360,6212,4636360
1213,6212,4620950,6212,4636950
1213,6212,4621950,6212,4637950
1213,6212,4622950,6212,4638950
1213,6212,4623170,6212,4639170
1213,6212,4624170,6212,4640170
1213,6212,4624630,6212,4640630
1213,6212,4625100,6212,4641100
1213,6212,4625910,6212,4641910
1213,6212,4626720,6212,4642720
1213,6212,4627720,6212,4643720
1213,6212,4628190,6212,4644190
1213,6212,4629000,6212,4645000
1213,6212,4629320,6212,4645320
1213,6212,4629640,6212,4645640
1213,6212,4630450,6212,4646450
1213,6212,4630450,6212,4646450
1213,6212,4631450,6212,4647450
1213,6212,4632260,6212,4648260
1213,6212,4632730,6212,4648730
1213,6212,4633200,6212,4649200
1213,6212,4633520,6212,4649520
1213,6212,4634330,6212,4650330
1213,6212,4634330,6212,4650330
1213,6212,4635140,6212,4651140
1213,6212,4635140,6212,4651140
1213,6212,4635460,6212,4651460
1213,6212,4636460,6212,4652460
1213,6212,4636460,6212,4652460
1213,6212,4637270,6212,4653270
1213,6212,4638080,6212,4654080
1213,6212,4638540,6212,4654540
1213,6212,4639010,6212,4655010
1213,6212,4639470,6212,4655470
1213,6212,4640120,6212,4656120
1213,6212,4640600,6212,4656600
1213,6212,4640920,6212,4656920
1213,6212,4641730,6212,4657730
1213,6212,4642540,6212,4658540
1213,6212,4642540,6212,4658540
1213,6212,4643540,6212,4659540
1213,6212,4644010,6212,4660010
1213,6212,4644820,6212,4660820
1213,6212,4644820,6212,4660820
1213,6212,4645630,6212,4661630
1213,6212,4646100,6212,4662100
1213,6212,4646100,6212,4662100
1213,6212,4646570,6212,4662570
1213,6212,4646730,6212,4662730
1213,6212,4647540,6212,4663540
