ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b910-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b910-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_ratio,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b910-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_q124,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b910-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-bellman_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b910-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-bellman_ratio
1129061.33,47.19,33.62,925369.82,38.67
1129227.24,47.2,33.64,925189.61,38.67
1129249.25,47.2,33.64,925192.26,38.67
1129249.25,47.2,33.64,925058.13,38.67
1129249.25,47.2,33.64,925101.97,38.67
1129103.58,47.2,33.63,924960.73,38.67
1129155.11,47.22,33.65,926529.41,38.75
1128923.55,47.22,33.65,926568.77,38.76
1128975.08,47.24,33.67,926433.95,38.76
1128658.5,47.23,33.66,926099.56,38.75
1128818.82,47.25,33.68,926099.35,38.76
1128582.84,47.25,33.68,926098.96,38.77
1128612.8,47.25,33.68,926226.39,38.77
1128773.12,47.26,33.7,926226.39,38.78
1128971.39,47.28,33.72,926266.08,38.79
1129022.92,47.3,33.73,926251.47,38.81
1129202.79,47.31,33.74,926370.57,38.81
1129045.6,47.31,33.74,926248.18,38.81
1128809.62,47.3,33.74,926231.95,38.82
1129040.48,47.33,33.76,926223.1,38.82
1128883.88,47.32,33.76,926773.86,38.85
1129044.19,47.34,33.77,926820.8,38.86
1128807.67,47.34,33.77,926478.41,38.85
1128571.69,47.34,33.77,926322.95,38.85
1130289.13,47.41,33.84,928900.27,38.96
1129977.48,47.4,33.83,928597.47,38.95
1130191.74,47.41,33.85,928596.87,38.96
1130138.87,47.42,33.85,928596.87,38.96
1129921.82,47.42,33.85,928604.66,38.97
1130082.14,47.43,33.87,928600.28,38.98
1130133.67,47.45,33.88,928597.42,38.99
1130185.2,47.47,33.9,928597.2,39.0
1130096.12,47.47,33.91,928596.87,39.01
1130147.65,47.49,33.92,928596.87,39.02
1130307.96,47.51,33.94,929190.7,39.05
1130071.98,47.51,33.94,929105.83,39.06
1130237.88,47.52,33.96,928828.28,39.05
1130392.15,47.54,33.97,930120.44,39.12
1130453.13,47.54,33.98,930261.37,39.12
1130453.13,47.54,33.98,930261.37,39.12
1130504.66,47.56,34.0,930261.14,39.14
1130556.19,47.58,34.01,930260.77,39.15
1130283.9,47.58,34.01,929868.8,39.14
1130283.9,47.58,34.01,929838.66,39.14
1130283.9,47.58,34.01,929838.66,39.14
1130453.29,47.59,34.03,929838.66,39.15
1130178.23,47.59,34.03,929873.44,39.16
1130229.76,47.61,34.05,929878.37,39.17
1130229.76,47.61,34.05,929736.84,39.17
1129971.11,47.61,34.04,929494.31,39.16
1130137.01,47.62,34.06,929461.67,39.17
1130048.21,47.63,34.06,929454.6,39.17
1129891.02,47.62,34.06,929332.21,39.17
1129942.55,47.64,34.07,929332.21,39.18
1129994.08,47.66,34.09,930562.58,39.25
1129994.08,47.66,34.09,930477.91,39.24
1130045.61,47.68,34.11,930578.1,39.26
1129894.03,47.67,34.11,930432.58,39.26
1129945.56,47.69,34.13,930432.36,39.27
1129997.09,47.71,34.15,930431.99,39.29
1130157.4,47.73,34.16,930431.99,39.29
1130208.93,47.75,34.18,930431.99,39.31
1130260.47,47.77,34.2,930431.99,39.32
1130014.48,47.76,34.2,930523.55,39.33
1130066.01,47.78,34.22,930664.09,39.35
1130066.01,47.78,34.22,930664.09,39.35
1130226.33,47.8,34.23,930653.68,39.36
1130277.86,47.82,34.25,931159.19,39.39
1130041.88,47.82,34.25,931660.38,39.42
1130093.41,47.84,34.27,931660.15,39.44
1130253.73,47.85,34.29,931659.78,39.44
1130017.75,47.85,34.29,931659.78,39.45
1130178.07,47.87,34.3,931659.78,39.46
1130408.92,47.89,34.32,931722.23,39.47
1130172.94,47.89,34.32,931662.22,39.48
1130333.26,47.9,34.34,931659.78,39.48
1130564.12,47.93,34.36,932732.9,39.54
1130615.65,47.94,34.38,932868.09,39.56
1130667.18,47.96,34.4,933226.49,39.59
1130718.71,47.98,34.42,933226.27,39.6
1130770.24,48.0,34.43,933225.9,39.61
1130544.26,48.0,34.43,932847.88,39.61
1130307.74,48.0,34.43,932925.24,39.62
1130200.4,47.99,34.43,932982.16,39.62
1130360.72,48.01,34.44,932982.16,39.63
1130124.74,48.01,34.44,932982.16,39.64
1130124.74,48.01,34.44,932982.16,39.64
1130124.74,48.01,34.44,932982.16,39.64
1130285.05,48.03,34.46,933059.58,39.65
1130515.91,48.05,34.48,933013.86,39.65
1130515.91,48.05,34.48,932999.13,39.65
1130279.93,48.05,34.48,932975.07,39.66
1130331.46,48.07,34.5,932992.5,39.67
1130485.73,48.09,34.52,934340.62,39.74
1130639.99,48.11,34.54,934619.52,39.77
1130800.31,48.12,34.56,934619.31,39.77
1130574.33,48.12,34.56,934618.93,39.78
1130575.88,48.12,34.56,934758.24,39.79
1130627.41,48.14,34.57,934758.24,39.8
1130787.73,48.16,34.59,934826.42,39.81
1130807.15,48.16,34.59,934823.23,39.81
1130559.63,48.15,34.59,934580.37,39.81
1130323.65,48.15,34.59,934607.35,39.82
1130483.97,48.17,34.6,934565.31,39.82
1130237.99,48.17,34.6,934915.48,39.85
1129978.06,48.17,34.6,934351.83,39.83
1129818.13,48.16,34.6,934504.59,39.84
1129581.61,48.16,34.59,934228.9,39.83
1129485.94,48.16,34.59,934136.63,39.83
1129337.17,48.15,34.59,933990.96,39.82
1129497.49,48.17,34.6,933957.7,39.83
1129261.51,48.17,34.6,933824.4,39.83
1129421.82,48.19,34.62,933697.94,39.84
1129473.35,48.21,34.64,934923.33,39.9
1129701.84,48.22,34.66,934933.86,39.91
1129862.16,48.24,34.67,934933.65,39.92
1129626.18,48.24,34.67,934933.26,39.92
1129360.14,48.24,34.68,934592.0,39.92
1129411.67,48.26,34.7,934592.0,39.94
1129411.67,48.26,34.7,934472.13,39.93
1129571.98,48.28,34.71,934472.13,39.94
1129482.9,48.28,34.72,934631.21,39.95
1129637.17,48.3,34.74,934639.55,39.96
1129688.7,48.32,34.75,934575.58,39.98
1129740.23,48.34,34.77,934647.7,39.99
1129791.76,48.36,34.79,934910.18,40.02
1129952.07,48.38,34.81,936119.64,40.08
1129726.09,48.38,34.81,935788.46,40.07
1129777.62,48.39,34.83,935788.23,40.08
1129943.53,48.41,34.84,935788.02,40.09
1129943.53,48.41,34.84,935926.08,40.1
1129943.53,48.41,34.84,935911.03,40.1
1129995.06,48.43,34.86,935911.25,40.11
1130046.59,48.45,34.88,935911.63,40.13
1130118.07,48.45,34.89,936033.19,40.13
1130272.33,48.47,34.91,936239.18,40.15
1130272.33,48.47,34.91,936239.18,40.15
1130323.86,48.49,34.92,936429.76,40.17
1130092.3,48.49,34.92,936345.48,40.18
1130143.83,48.51,34.94,936645.91,40.2
1130195.36,48.53,34.96,937121.85,40.24
1130246.89,48.55,34.98,937121.63,40.25
1130089.69,48.54,34.98,937000.74,40.25
1129794.75,48.54,34.97,936683.41,40.24
1129960.65,48.56,34.99,936683.04,40.25
1129729.08,48.56,34.99,936683.04,40.26
1129780.61,48.57,35.01,936683.04,40.27
1129780.61,48.57,35.01,936683.04,40.27
1129978.89,48.6,35.03,936698.47,40.28
1130030.42,48.61,35.05,936714.2,40.3
1130081.95,48.63,35.07,936785.24,40.32
1130280.23,48.65,35.09,938027.97,40.38
1130082.75,48.65,35.08,937812.76,40.37
1129975.56,48.65,35.08,937710.23,40.37
1129681.62,48.64,35.08,936916.61,40.34
1129733.15,48.66,35.1,937363.18,40.38
1129964.01,48.68,35.12,937362.58,40.39
1130124.32,48.7,35.13,937362.58,40.39
1129888.34,48.7,35.13,937362.58,40.4
1130048.66,48.72,35.15,937400.69,40.41
1129812.68,48.72,35.15,937379.59,40.42
1129966.95,48.74,35.17,937362.58,40.43
1129966.95,48.74,35.17,937362.58,40.43
1129966.95,48.74,35.17,937362.58,40.43
1129966.95,48.74,35.17,937362.58,40.43
1130018.48,48.76,35.19,937362.58,40.44
1130172.74,48.78,35.21,938974.46,40.53
1130224.27,48.8,35.23,938931.72,40.54
1129964.34,48.79,35.23,939068.14,40.55
1129964.34,48.79,35.23,939068.14,40.55
1130118.61,48.81,35.25,939236.55,40.57
1130170.14,48.83,35.27,939236.33,40.58
1130330.46,48.85,35.28,939235.95,40.59
1130173.86,48.85,35.28,939461.01,40.6
1129937.88,48.85,35.28,939461.01,40.61
1129937.88,48.85,35.28,939417.02,40.61
1129989.41,48.87,35.3,939417.02,40.62
1129989.41,48.87,35.3,939427.38,40.62
1129763.16,48.86,35.3,939107.39,40.62
1129763.16,48.86,35.3,939107.39,40.62
1129562.87,48.86,35.3,938997.16,40.62
1129728.77,48.88,35.31,939044.94,40.63
1129883.04,48.9,35.33,939033.57,40.64
1129934.57,48.92,35.35,939076.7,40.66
1129934.57,48.92,35.35,939278.58,40.66
1129934.57,48.92,35.35,939330.18,40.67
1130420.6,48.95,35.38,941923.79,40.79
1130580.92,48.97,35.4,941923.59,40.8
1130735.18,48.99,35.42,941923.2,40.81
1130499.2,48.99,35.42,941923.2,40.82
1131258.77,49.03,35.46,941928.45,40.82
1131310.3,49.05,35.48,941928.45,40.84
1131500.32,49.06,35.5,941963.11,40.84
1131332.27,49.06,35.5,941928.45,40.85
1131492.59,49.08,35.52,941928.45,40.86
1131402.24,49.08,35.51,941820.81,40.86
1131453.77,49.1,35.53,942767.51,40.91
1131293.84,49.1,35.53,942162.2,40.89
1131345.37,49.12,35.55,942237.66,40.91
1131328.62,49.12,35.55,943252.95,40.95
1131171.43,49.12,35.55,943096.08,40.95
1131222.96,49.14,35.57,943041.78,40.96
1131239.8,49.14,35.57,943045.88,40.96
1131400.12,49.15,35.59,943045.67,40.97
1131164.14,49.15,35.59,943045.28,40.98
1131215.67,49.17,35.61,943045.28,40.99
1131375.98,49.19,35.62,943045.28,41.0
1131378.1,49.19,35.62,942989.77,41.0
1131608.96,49.21,35.65,943027.36,41.01
1131763.23,49.23,35.67,942993.47,41.02
1131763.23,49.23,35.67,942947.35,41.02
1131763.23,49.23,35.67,942992.22,41.02
1131527.25,49.23,35.67,942988.52,41.03
1131687.56,49.25,35.68,944563.47,41.11
1131451.58,49.25,35.68,944979.84,41.13
1131554.19,49.26,35.7,944468.06,41.12
1132520.08,49.31,35.75,945348.64,41.16
1132520.08,49.31,35.75,945348.64,41.16
1132674.35,49.33,35.77,945348.05,41.18
1132828.61,49.35,35.79,945348.05,41.19
1132988.93,49.37,35.81,945348.05,41.2
1132729.0,49.37,35.8,945460.76,41.21
1132729.0,49.37,35.8,945460.76,41.21
1132729.0,49.37,35.8,946398.45,41.25
1132493.02,49.37,35.8,946146.51,41.24
1132683.04,49.38,35.82,949466.47,41.4
1136034.78,49.54,35.97,949948.05,41.43
1136086.31,49.56,35.99,949947.82,41.44
1136086.31,49.56,35.99,949947.82,41.44
1136086.31,49.56,35.99,949973.48,41.44
1136240.57,49.58,36.01,949973.11,41.45
1135980.64,49.58,36.01,949973.11,41.46
1136032.17,49.6,36.03,950007.9,41.47
1136083.71,49.62,36.05,950012.82,41.49
1135926.51,49.61,36.05,949860.25,41.49
1135728.76,49.61,36.04,949717.93,41.48
1135728.76,49.61,36.04,949717.93,41.48
1135638.7,49.61,36.04,949628.9,41.48
1135690.23,49.63,36.06,949660.67,41.5
1135376.08,49.62,36.05,949352.86,41.49
1135427.61,49.64,36.07,949466.35,41.51
1135637.38,49.65,36.09,949281.39,41.51
1135658.47,49.66,36.1,950480.84,41.56
1135818.78,49.68,36.11,950684.57,41.58
1135582.26,49.68,36.11,950230.41,41.57
1135582.26,49.68,36.11,950230.41,41.57
1135633.79,49.7,36.13,950230.19,41.58
1135397.81,49.7,36.13,950318.74,41.59
1135558.13,49.71,36.15,950318.37,41.6
1135609.66,49.73,36.17,950318.37,41.62
1135602.21,49.74,36.17,950425.17,41.63
1135762.53,49.75,36.19,950358.45,41.63
1135526.55,49.75,36.19,950344.11,41.64
1135578.08,49.77,36.21,950381.17,41.66
1135629.61,49.79,36.23,950524.38,41.68
1135789.93,49.81,36.25,951326.62,41.72
1135841.46,49.83,36.27,951100.53,41.73
1135892.99,49.85,36.29,951100.31,41.74
1136091.27,49.87,36.31,951099.93,41.75
1136142.8,49.89,36.33,951099.93,41.77
1136194.33,49.91,36.35,951099.93,41.78
1135958.35,49.91,36.35,951590.55,41.81
1136156.63,49.93,36.37,951740.22,41.83
1136208.16,49.95,36.39,951923.44,41.85
1136368.47,49.97,36.41,951962.05,41.86
1136132.49,49.97,36.41,951590.55,41.86
1136363.35,49.99,36.43,953521.54,41.95
1136523.67,50.01,36.45,953521.33,41.96
1136207.09,50.0,36.44,953204.0,41.95
1135971.11,50.0,36.44,953203.61,41.96
1136131.43,50.02,36.46,953203.61,41.97
1136329.71,50.04,36.48,953243.3,41.98
1136085.77,50.04,36.47,952853.66,41.97
1136137.3,50.06,36.49,952839.05,41.98
1135911.32,50.06,36.49,952813.97,41.99
1135667.37,50.06,36.49,952256.92,41.97
1135821.64,50.08,36.51,952256.92,41.98
1135873.17,50.1,36.53,953173.63,42.04
1136235.71,50.11,36.55,954655.48,42.11
1136235.71,50.11,36.55,954655.48,42.11
1136037.17,50.11,36.54,954537.21,42.1
1136102.1,50.13,36.56,954109.07,42.1
1135918.71,50.14,36.57,953774.87,42.1
1135970.24,50.16,36.59,953774.65,42.12
1136021.77,50.18,36.61,953774.28,42.13
1136176.03,50.2,36.64,953774.28,42.14
1136227.56,50.22,36.66,953774.28,42.16
1136279.09,50.24,36.68,953774.28,42.17
1136042.57,50.24,36.67,953906.67,42.18
1136196.84,50.26,36.69,954501.29,42.22
1136362.74,50.28,36.71,954497.99,42.23
1136414.27,50.3,36.73,955151.41,42.28
1136465.8,50.32,36.75,955151.18,42.29
1136205.87,50.31,36.75,954697.07,42.28
1136219.91,50.32,36.75,954702.56,42.28
1136271.44,50.34,36.77,954702.19,42.29
1136114.24,50.33,36.77,954545.0,42.29
1135856.64,50.33,36.76,954257.67,42.28
1135625.08,50.33,36.76,954778.24,42.31
1135455.15,50.33,36.76,954504.63,42.31
1135506.68,50.35,36.78,954504.63,42.32
1135667.0,50.36,36.8,954504.63,42.33
1135431.02,50.36,36.8,954504.63,42.34
1135431.02,50.36,36.8,954633.7,42.34
1135600.41,50.38,36.81,954667.92,42.35
1135593.57,50.38,36.82,954640.69,42.36
1135335.35,50.38,36.81,954633.7,42.36
1135386.88,50.4,36.83,954633.7,42.38
1135403.73,50.4,36.84,954681.49,42.38
1135455.26,50.42,36.86,955814.48,42.44
1135615.57,50.44,36.87,955895.52,42.46
1135667.1,50.46,36.89,955895.3,42.47
1135718.63,50.48,36.91,955894.93,42.49
1135732.67,50.48,36.91,955898.28,42.49
1135725.22,50.49,36.92,955765.57,42.49
1135516.69,50.48,36.92,955802.73,42.49
1135516.69,50.48,36.92,955928.74,42.5
1135677.01,50.5,36.93,955928.74,42.51
1135831.27,50.52,36.95,955928.74,42.52
1135882.8,50.54,36.97,956161.2,42.54
1135649.18,50.54,36.97,955988.82,42.54
1135413.2,50.54,36.97,955959.87,42.55
1135464.73,50.56,36.99,956104.44,42.57
1135625.05,50.58,37.01,956108.02,42.58
1135365.12,50.57,37.0,955756.36,42.57
1135357.68,50.58,37.01,956494.55,42.61
1135409.21,50.6,37.03,956880.03,42.64
1135575.11,50.61,37.05,956879.43,42.65
1135729.37,50.64,37.07,956879.43,42.66
1135960.23,50.66,37.09,956919.86,42.67
1135728.67,50.66,37.09,956890.0,42.68
1135888.99,50.68,37.11,956886.93,42.69
1135940.52,50.7,37.13,956879.43,42.71
1135680.59,50.69,37.13,957321.21,42.73
1135732.12,50.71,37.15,957385.45,42.75
1135732.12,50.71,37.15,957374.58,42.75
1135732.12,50.71,37.15,957330.92,42.75
1135783.65,50.73,37.17,957581.45,42.77
1135835.18,50.75,37.19,958070.56,42.81
1135548.66,50.75,37.18,958057.51,42.82
1135600.19,50.77,37.2,958057.29,42.83
1135511.1,50.77,37.21,957958.73,42.83
1135562.63,50.79,37.23,957958.36,42.85
1135722.95,50.81,37.25,957958.36,42.86
1135486.97,50.81,37.25,957958.36,42.87
1135641.24,50.83,37.27,958116.36,42.89
1135641.24,50.83,37.27,958170.01,42.89
1135432.7,50.83,37.26,958039.58,42.89
1135598.6,50.85,37.28,957917.98,42.89
1135650.13,50.87,37.3,957961.11,42.91
1135428.57,50.87,37.3,957881.57,42.91
1135168.64,50.86,37.3,958653.22,42.96
1135220.17,50.89,37.32,958865.43,42.98
1135386.07,50.9,37.34,958752.88,42.98
1135373.04,50.91,37.34,959090.31,43.0
1135424.57,50.93,37.36,959090.08,43.02
1135590.47,50.95,37.38,959089.87,43.03
1135642.0,50.97,37.4,959090.09,43.04
1135693.53,50.99,37.42,959090.47,43.06
1135604.73,50.99,37.43,959179.61,43.07
1135765.05,51.01,37.44,959145.2,43.08
1135919.32,51.03,37.47,959184.6,43.09
1135970.85,51.05,37.49,959353.94,43.12
1135984.88,51.05,37.49,959365.45,43.12
1135776.35,51.05,37.48,959098.06,43.11
1135619.15,51.05,37.48,958940.87,43.1
1135359.23,51.04,37.48,959596.31,43.14
1135342.47,51.05,37.48,959512.76,43.14
1135342.47,51.05,37.48,959499.38,43.14
1135502.79,51.06,37.5,959551.21,43.15
1135266.81,51.06,37.5,960003.65,43.18
1135318.34,51.09,37.52,960003.43,43.2
1135268.34,51.08,37.52,959953.43,43.2
1135466.62,51.11,37.54,959953.43,43.21
1135222.68,51.1,37.54,959953.43,43.21
1135274.21,51.12,37.56,959953.77,43.23
1135443.6,51.14,37.57,959953.43,43.24
1135345.44,51.15,37.58,959953.43,43.24
1135500.17,51.16,37.6,959981.15,43.25
1135269.78,51.16,37.6,959953.43,43.26
1135439.17,51.18,37.61,959953.43,43.27
1135490.7,51.2,37.63,960336.41,43.3
1135490.7,51.2,37.63,960459.87,43.31
1135398.41,51.21,37.64,960759.31,43.33
1135189.18,51.2,37.64,960476.75,43.32
1135189.18,51.2,37.64,960463.51,43.32
1135358.58,51.22,37.65,960338.69,43.32
1135410.11,51.24,37.67,960876.07,43.36
1135311.95,51.24,37.68,960911.86,43.37
1135099.18,51.24,37.67,960907.69,43.38
1135259.5,51.26,37.69,960907.32,43.39
1135170.42,51.26,37.7,960907.32,43.39
1135330.74,51.28,37.71,960907.32,43.4
1135382.27,51.3,37.73,960945.71,43.42
1135613.12,51.32,37.76,960936.62,43.43
1135400.36,51.32,37.75,960796.26,43.43
1135257.2,51.32,37.75,960654.72,43.42
1135308.73,51.34,37.77,960721.4,43.44
1135308.73,51.34,37.77,960751.13,43.44
1135082.75,51.34,37.77,960655.14,43.45
1135134.28,51.36,37.79,961921.16,43.52
1135185.81,51.38,37.81,962183.58,43.55
1135237.34,51.4,37.84,962183.36,43.57
1135288.87,51.42,37.86,962182.99,43.58
1135136.42,51.42,37.85,961815.38,43.57
1135187.95,51.44,37.88,961815.38,43.59
1135187.95,51.44,37.88,961771.32,43.58
1135348.27,51.46,37.89,961771.32,43.59
1135134.2,51.46,37.89,961826.21,43.6
1134995.85,51.46,37.89,961883.89,43.61
1135150.12,51.48,37.91,961867.03,43.62
1135150.12,51.48,37.91,961795.46,43.62
1135340.14,51.5,37.93,961754.65,43.62
1135172.09,51.5,37.94,962655.46,43.67
1135223.62,51.52,37.96,962947.76,43.7
1135275.15,51.54,37.98,963230.14,43.73
1135435.47,51.56,38.0,963229.93,43.74
1135435.47,51.56,38.0,963356.59,43.75
1135589.74,51.58,38.02,963356.2,43.76
1135599.99,51.58,38.02,963270.12,43.76
1135599.99,51.58,38.02,963155.91,43.75
1135348.57,51.58,38.01,963066.51,43.75
1135088.64,51.58,38.01,963066.51,43.76
1134999.56,51.58,38.01,963119.3,43.77
1135159.88,51.6,38.03,963137.01,43.78
1134923.9,51.6,38.03,963066.51,43.79
1135154.75,51.62,38.06,963066.51,43.8
1135206.28,51.64,38.08,964274.88,43.87
1135257.81,51.66,38.1,964163.22,43.88
1135106.24,51.66,38.1,964017.7,43.88
1135272.14,51.68,38.11,963535.15,43.86
1135323.67,51.7,38.14,963776.67,43.89
1135375.2,51.72,38.16,963776.45,43.91
1135156.81,51.72,38.16,964266.82,43.94
1135208.34,51.75,38.18,964266.45,43.95
1135070.17,51.74,38.18,964090.39,43.95
1135121.7,51.77,38.2,964090.39,43.97
1135173.23,51.79,38.22,964090.39,43.98
1135404.08,51.81,38.24,964420.78,44.01
1135251.64,51.81,38.24,964090.39,44.0
1135303.17,51.83,38.26,964090.39,44.01
1135463.48,51.85,38.28,965156.69,44.07
1135515.01,51.87,38.3,965591.81,44.11
1135279.03,51.87,38.3,965390.74,44.11
1135439.35,51.89,38.32,965390.53,44.12
1135213.37,51.89,38.32,965390.14,44.13
1135264.9,51.91,38.35,965390.14,44.14
1135050.83,51.91,38.34,965109.27,44.14
1135205.09,51.93,38.36,965169.8,44.15
1135205.09,51.93,38.36,965297.59,44.16
1135256.62,51.95,38.39,965283.97,44.17
1135416.94,51.97,38.4,965258.84,44.18
1135320.98,51.97,38.4,965165.38,44.18
1135372.51,51.99,38.42,965143.61,44.19
1135136.52,51.99,38.42,965143.61,44.2
1135188.05,52.01,38.45,965143.61,44.22
1135239.59,52.03,38.47,966486.86,44.3
1135291.12,52.06,38.49,966486.63,44.32
1135342.65,52.08,38.51,966486.26,44.33
1135502.96,52.1,38.53,966486.26,44.34
1135554.49,52.12,38.55,966486.26,44.36
1135318.51,52.12,38.55,966486.26,44.37
1135478.83,52.14,38.57,966704.79,44.39
1135242.85,52.14,38.57,966631.85,44.39
1135397.11,52.16,38.59,966645.9,44.41
1135557.43,52.18,38.61,966582.01,44.41
1135321.45,52.18,38.61,967917.03,44.48
1135372.98,52.2,38.63,967708.72,44.49
1135113.05,52.2,38.63,967459.16,44.49
1135124.28,52.2,38.63,967498.08,44.49
1135175.81,52.22,38.65,967497.86,44.5
1135227.34,52.24,38.67,967497.49,44.52
1135078.64,52.24,38.67,967345.03,44.52
1135232.91,52.26,38.69,967345.03,44.53
1135284.44,52.28,38.72,967345.03,44.55
1135124.51,52.28,38.71,967364.13,44.55
1135322.79,52.3,38.74,967345.03,44.57
1135374.32,52.33,38.76,967345.03,44.58
1135425.85,52.35,38.78,968602.54,44.66
1135586.17,52.37,38.8,968807.77,44.68
1135817.02,52.39,38.82,968807.17,44.69
1135868.55,52.41,38.85,968807.17,44.7
1135920.08,52.43,38.87,968807.17,44.72
1135971.61,52.46,38.89,968807.17,44.74
1135735.63,52.46,38.89,968622.29,44.74
1135491.69,52.45,38.89,968389.39,44.73
1135543.22,52.48,38.91,968719.78,44.77
1135703.54,52.49,38.93,968598.61,44.77
1135467.02,52.49,38.93,968443.36,44.77
1135318.54,52.49,38.92,968298.43,44.77
1135082.56,52.49,38.92,968244.46,44.77
1135134.09,52.51,38.94,969381.95,44.84
1135303.49,52.53,38.96,969477.47,44.85
1135303.49,52.53,38.96,969429.74,44.85
1135355.02,52.55,38.98,969429.51,44.87
1135406.55,52.57,39.0,969429.14,44.89
1135308.39,52.58,39.01,969343.04,44.89
1135359.92,52.6,39.03,969343.04,44.91
1135371.14,52.6,39.03,969345.57,44.91
1135525.41,52.62,39.06,969345.57,44.92
1135418.22,52.62,39.05,969243.04,44.92
1135418.22,52.62,39.05,969165.83,44.92
1135248.29,52.62,39.05,969226.52,44.92
1135299.82,52.64,39.07,969290.78,44.94
1135351.35,52.66,39.1,969454.86,44.97
1135517.25,52.68,39.12,969165.83,44.96
1135568.78,52.7,39.14,970685.13,45.05
1135479.98,52.71,39.14,970581.58,45.05
1135649.37,52.72,39.16,970580.98,45.06
1135859.14,52.74,39.17,970580.98,45.06
1135910.67,52.76,39.19,970580.98,45.08
1135635.62,52.76,39.2,970580.98,45.1
1135795.93,52.78,39.22,970622.68,45.11
1135950.2,52.81,39.24,970612.27,45.12
1136001.73,52.83,39.26,970586.94,45.14
1135765.75,52.83,39.26,970580.98,45.15
1135817.28,52.85,39.29,970580.98,45.16
1135977.6,52.87,39.3,971797.47,45.23
1135675.55,52.86,39.3,971499.68,45.22
1135415.62,52.86,39.29,970881.92,45.2
1135467.15,52.88,39.32,970949.07,45.22
1135231.17,52.88,39.32,971220.83,45.24
1135391.49,52.9,39.34,971220.62,45.25
1135248.18,52.9,39.33,971078.94,45.25
1135299.71,52.92,39.36,971078.55,45.27
1135063.73,52.92,39.36,971078.55,45.28
1135233.13,52.94,39.37,971152.03,45.29
1135284.66,52.96,39.39,971126.71,45.3
1135346.12,52.97,39.4,971087.2,45.31
1135506.44,52.99,39.42,971078.88,45.32
1135203.14,52.98,39.42,970761.55,45.31
1135049.38,52.98,39.41,971265.96,45.34
1134836.62,52.98,39.41,971095.61,45.33
1134888.15,53.0,39.43,970620.06,45.33
1134939.68,53.02,39.45,970686.62,45.35
1134703.7,53.02,39.46,971257.09,45.38
1134717.73,53.02,39.46,971273.4,45.38
1134937.9,53.04,39.48,971662.79,45.41
1134989.43,53.07,39.5,971662.57,45.43
1135040.96,53.09,39.52,971662.2,45.45
1134900.44,53.09,39.52,971955.75,45.47
1134951.97,53.11,39.54,971955.75,45.48
1134735.12,53.11,39.54,971686.59,45.48
1134735.12,53.11,39.54,971823.21,45.48
1134786.65,53.13,39.56,971823.21,45.5
1134946.97,53.15,39.58,971823.21,45.51
1134998.5,53.17,39.61,972343.68,45.55
1134981.75,53.18,39.61,972136.06,45.55
1134981.75,53.18,39.61,972306.64,45.56
1134772.52,53.17,39.61,971993.79,45.55
1134941.92,53.19,39.62,972839.99,45.59
1134941.92,53.19,39.62,972846.56,45.59
1135003.38,53.2,39.63,972729.38,45.59
1134766.86,53.2,39.63,972000.35,45.57
1134766.86,53.2,39.63,972179.69,45.57
1134956.88,53.21,39.65,973646.71,45.65
1135008.41,53.24,39.67,973646.48,45.67
1134840.36,53.24,39.67,973473.09,45.67
1135000.68,53.26,39.69,973472.72,45.68
1135154.94,53.28,39.72,973472.72,45.69
1134895.02,53.28,39.71,973510.95,45.7
1134805.93,53.28,39.72,973479.66,45.71
1134857.46,53.3,39.74,973479.13,45.72
1134871.5,53.31,39.74,973484.83,45.73
1135031.82,53.32,39.76,973478.42,45.73
1135048.95,53.33,39.76,973481.02,45.74
1135048.95,53.33,39.76,973466.66,45.73
1135100.48,53.35,39.78,973466.66,45.75
1135100.48,53.35,39.78,973656.41,45.76
1135152.01,53.37,39.8,973714.0,45.78
1135062.93,53.38,39.81,974971.15,45.85
1135114.46,53.4,39.83,975034.92,45.87
1135114.46,53.4,39.83,974895.48,45.86
1135135.55,53.41,39.84,974895.48,45.87
1134899.03,53.4,39.84,974895.48,45.87
1135059.35,53.42,39.86,974896.1,45.88
1135076.49,53.42,39.86,975048.89,45.89
1134987.4,53.43,39.86,975048.27,45.9
1135147.72,53.45,39.88,975048.27,45.91
1135199.25,53.47,39.9,975048.27,45.93
1134963.27,53.47,39.9,975048.27,45.94
1134647.7,53.46,39.9,974730.94,45.93
1134817.09,53.48,39.91,974859.07,45.94
1134868.62,53.5,39.94,975007.76,45.97
1134920.15,53.53,39.96,975326.67,46.0
1134913.3,53.53,39.97,974730.94,45.98
1134964.83,53.56,39.99,976152.5,46.06
1134706.62,53.55,39.99,975903.44,46.06
1134758.15,53.58,40.01,975903.22,46.08
1134758.15,53.58,40.01,975771.33,46.07
